[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.
INFO: You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO:lightning.pytorch.utilities.rank_zero:You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO: Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO:lightning.fabric.utilities.distributed:Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO: ----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:lightning.pytorch.utilities.rank_zero:----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:timm.models._builder:Loading pretrained weights from Hugging Face hub (timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k)
INFO:timm.models._hub:[timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
INFO:RS_utils:{'input_size': (3, 256, 256), 'interpolation': 'bicubic', 'mean': (0.48145466, 0.4578275, 0.40821073), 'std': (0.26862954, 0.26130258, 0.27577711), 'crop_pct': 1.0, 'crop_mode': 'center'}
INFO:RS_utils:Compose(
    Resize(size=256, interpolation=bicubic, max_size=None, antialias=warn)
    CenterCrop(size=(256, 256))
    ToTensor()
    Normalize(mean=tensor([0.4815, 0.4578, 0.4082]), std=tensor([0.2686, 0.2613, 0.2758]))
INFO:RS_utils:{'epoch': 39, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.946, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 1.8396, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 1.7508, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 2.3406, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 2.0616, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.7004, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 1.8839, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.9424, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.9082, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 1.9381, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 1.9195, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 1.9516, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 2.0213, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 1.9343, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 2.13, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 1.7178, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 2.0968, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 1.9757, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 2.0101, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 1.7756, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 1.8313, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.6557, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 1.9099, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 1.6935, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.808, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 1.7815, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.808, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.9874, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.8859, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 39, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 83.87096774193549}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]83.9%[/red]
INFO:RS_utils:{'epoch': 40, 'iteration': 0, 'progress': 0.0, 'loss': 1.8232, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 1.568, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 1.647, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 1.9287, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.761, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 1.8655, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 2.0001, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 2.0038, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 2.0886, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 1.6217, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 1.9168, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 2.3662, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.6199, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 1.7176, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 2.0606, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 2.0423, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 2.2097, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 2.1289, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.8607, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.3974, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 1.9428, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.7468, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 2.0053, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.2047, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 1.9052, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.7312, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 1.7551, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.4499, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 2.0078, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 2.0456, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.5703, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 1.6723, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 1.693, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.6182, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 2.004, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.8942, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 1.6944, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 2.0768, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 1.8994, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 2.3249, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.5544, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 2.1553, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 2.07, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 2.0118, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 2.0066, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.6438, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 2.2462, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 2.1174, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.7268, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 1.8004, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 2.0171, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 1.8759, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.7703, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 1.9885, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 2.1784, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 2.0522, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 1.862, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 1.8966, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 1.7932, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 2.1131, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 1.7204, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.9435, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 2.0407, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 1.9128, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.8234, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 2.1372, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 2.1092, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.8221, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 40, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.9514, 'batch_size': 4, 'lr': 0.00025}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]90.3%[/red]
INFO:RS_utils:{'epoch': 40, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 90.3225806451613}
INFO:RS_utils:{'epoch': 41, 'iteration': 0, 'progress': 0.0, 'loss': 1.8505, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 1.7623, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 1.9686, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 1.7037, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.9074, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 1.8446, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.9234, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 1.702, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 1.8862, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 2.0288, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 1.7666, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 1.8249, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.9365, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 2.0437, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.7196, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 1.9459, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.9555, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.6592, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 2.3546, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.7144, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 2.0544, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 2.2394, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 2.0669, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.0659, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 1.9392, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.8319, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 1.7913, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.8205, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 1.8838, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 1.9647, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 2.0247, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 1.7894, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 1.8948, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.9509, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 1.9321, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.9143, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 1.661, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 1.9474, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 1.8467, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.9437, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.7531, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 2.004, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 1.8037, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 2.0961, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 2.1787, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.758, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 1.8871, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.9657, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.9061, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 1.9116, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 1.7515, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 1.7854, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.711, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 1.9423, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 1.8939, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 1.8378, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 1.7457, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 1.7153, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 2.2159, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 1.9738, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 2.0597, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.8733, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 2.1327, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 1.757, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.7299, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 1.9495, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.8987, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 2.2065, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 41, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 2.0599, 'batch_size': 4, 'lr': 0.00025}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]74.2%[/red]
